ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response
166811.0,California,2027-11-29 00:00:00,Tuesday,17:13:33,Snowy,Muddy,Dawn,Highway,Crossroads,Rollover,Motorcycle,Adult,1.0,0.0,43.0,7.792002910196471,9.865844671878893,361.5429790329158,3.262582998556221,0.6618431718911144,28.0,13.41208947845275
166812.0,Kentucky,2027-11-30 00:00:00,Monday,14:06:10,Snowy,Icy,Night,Freeway,Intersection,Pedestrian involved,Truck,Senior,3.0,2.0,48.0,8.334240170712258,8.480918715069523,407.24465701629,3.976145026211297,0.2553364462680787,21.0,13.76513642562597
166813.0,Arkansas,2027-12-01 00:00:00,Monday,08:24:39,Sunny,Muddy,Daylight,Freeway,T-Junction,Pedestrian involved,Pedestrian,Young Adult,3.0,2.0,47.0,9.461035383550705,7.467781838740359,723.6862827965733,3.669680047979719,0.5110319876311996,29.0,18.54729910752722
166814.0,Mississippi,2027-12-02 00:00:00,Friday,22:05:02,Stormy,Muddy,Dusk,Urban,Overpass,Rollover,Car,Senior,2.0,0.0,50.0,9.692716199433482,4.334030740019181,783.2840012944267,6.513293132430935,0.2974559934322095,22.0,28.38409977635249
166815.0,Nebraska,2027-12-03 00:00:00,Saturday,07:47:15,Rainy,Muddy,Dusk,Urban,Underpass,Rollover,Truck,Adult,1.0,0.0,50.0,2.098866817047013,8.724182708944321,932.4779313858147,6.537440034,0.7063372032316835,14.0,9.39394476927842
166816.0,Montana,2027-12-04 00:00:00,Saturday,02:49:07,Rainy,Muddy,Daylight,Urban,T-Junction,Pedestrian involved,Motorcycle,Young Adult,2.0,3.0,67.0,4.985971007487146,9.598060503297235,684.2532551434344,4.050592606868785,0.6882745094147318,33.0,5.330536702182968
166817.0,Massachusetts,2027-12-05 00:00:00,Monday,08:10:44,Rainy,Dry,Dusk,Highway,Crossroads,Rear-end collision,Bicycle,Teenager,1.0,1.0,50.0,9.965326597308426,1.258800388480909,431.0233515616056,4.364476652838267,0.5573991856039521,37.0,21.96632326166293
166818.0,Arkansas,2027-12-06 00:00:00,Thursday,02:46:09,Rainy,Wet,Dawn,Rural,Roundabout,Run-off-road,Bicycle,Teenager,4.0,1.0,31.0,2.300951502836909,4.044933768485103,484.8643641256836,9.059502611907618,0.6408491223496692,88.0,6.666457836036905
166819.0,New Mexico,2027-12-07 00:00:00,Monday,23:17:18,Snowy,Snowy,Daylight,Street,Underpass,Side collision,Pedestrian,Adult,4.0,3.0,47.0,2.757840324797367,9.584119855611974,421.3313747279057,8.530496610228637,0.5893796208934834,53.0,17.72185494866278
166820.0,North Carolina,2027-12-08 00:00:00,Saturday,06:31:17,Snowy,Wet,Night,Urban,Crossroads,Rear-end collision,Motorcycle,Young Adult,4.0,1.0,41.0,9.21357004863152,0.3887394280896778,957.079901275725,4.698951662978215,0.2393823259181226,49.0,17.49854371
166821.0,West Virginia,2027-12-09 00:00:00,Monday,07:53:47,Sunny,Muddy,Dawn,Highway,Underpass,Head-on collision,Car,Teenager,3.0,2.0,50.0,9.32441240874515,0.2152567686195241,397.3216893131142,9.428710575934854,0.835625057511712,100.0,10.65765525167452
166822.0,North Dakota,2027-12-10 00:00:00,Saturday,03:36:16,Sunny,Dry,Dusk,Street,Overpass,Pedestrian involved,Car,Teenager,2.0,3.0,70.0,4.296523712366573,1.239559100370394,148.832847299489,7.382836035257184,0.4095422175280176,7.0,11.21161027904307
166823.0,Kansas,2027-12-11 00:00:00,Saturday,12:20:26,Rainy,Muddy,Night,Urban,T-Junction,Head-on collision,Bicycle,Adult,3.0,2.0,63.0,7.321469745711034,9.66113662038391,498.4549546646177,5.940498809058711,0.6317125514873497,10.0,17.02210799676408
166824.0,Virginia,2027-12-12 00:00:00,Monday,16:17:35,Sunny,Snowy,Dusk,Street,Intersection,Run-off-road,Car,Senior,4.0,3.0,41.0,5.710198661990343,7.499710035511091,939.7785857567018,6.340029166020295,0.294799604145808,93.0,7.732035105369334
166825.0,Arkansas,2027-12-13 00:00:00,Saturday,21:34:58,Rainy,Snowy,Daylight,Rural,Overpass,Run-off-road,Car,Adult,5.0,0.0,50.0,0.9468599482216449,4.629938293966338,932.1537362360335,3.387766792767093,0.1249826694668549,52.0,17.49854371
166826.0,Alaska,2027-12-14 00:00:00,Tuesday,23:01:57,Foggy,Dry,Dusk,Urban,Crossroads,Side collision,Motorcycle,Senior,4.0,1.0,53.0,8.718702282788827,0.3121932801417462,131.6823745011556,6.256411074847566,0.8655471739648238,65.0,21.36110153739344
166827.0,Vermont,2027-12-15 00:00:00,Saturday,21:22:55,Stormy,Icy,Night,Freeway,Crossroads,Rollover,Truck,Adult,5.0,0.0,50.0,9.244880727281974,4.209904634823149,251.1678750370152,3.35785891857018,0.5330768714088907,40.0,8.719492870141098
166828.0,Vermont,2027-12-16 00:00:00,Thursday,04:09:29,Rainy,Icy,Daylight,Freeway,T-Junction,Rollover,Car,Adult,5.0,1.0,56.0,9.42788023336519,3.812811342376993,296.972403794636,3.360913670728871,0.3976652284741491,55.0,17.49854371
166829.0,Arizona,2027-12-17 00:00:00,Friday,05:34:51,Rainy,Wet,Dawn,Street,Underpass,Head-on collision,Bicycle,Young Adult,5.0,1.0,59.0,5.063699133557543,8.994349917307447,496.3452592980935,6.537440034,0.2253822946639571,2.0,14.72734551771576
166830.0,Utah,2027-12-18 00:00:00,Monday,18:32:52,Sunny,Icy,Night,Street,Intersection,Rear-end collision,Car,Adult,4.0,1.0,49.0,2.443790157174712,1.82392535750035,681.5253430155009,7.99714086030577,0.9714389893087894,92.0,19.19051795468532
166831.0,Arizona,2027-12-19 00:00:00,Sunday,18:18:40,Stormy,Dry,Dawn,Urban,Overpass,Rollover,Truck,Adult,1.0,2.0,54.0,7.540278149801975,4.893586167744175,931.4248263073378,8.33868728868197,0.1012444209809796,82.0,13.43513458116037
166832.0,Mississippi,2027-12-20 00:00:00,Saturday,08:18:14,Snowy,Icy,Night,Highway,Underpass,Rollover,Car,Senior,2.0,0.0,46.0,8.688608494304859,2.622215310717486,104.9062848192624,7.730121715289251,0.9827367977167467,49.0,26.79087779168164
166833.0,Arizona,2027-12-21 00:00:00,Tuesday,23:21:03,Rainy,Wet,Dawn,Rural,Intersection,Rear-end collision,Truck,Adult,4.0,1.0,41.0,5.645971100989052,7.839342469508466,566.6100708808024,9.451156856624625,0.3663684592965124,23.0,17.49854371
166834.0,South Carolina,2027-12-22 00:00:00,Sunday,05:00:28,Sunny,Muddy,Daylight,Highway,T-Junction,Side collision,Truck,Senior,3.0,1.0,49.0,1.370863117676329,4.005553681121352,664.7984202498353,4.911809554537882,0.177046977298746,28.0,29.04630461566308
166835.0,Nebraska,2027-12-23 00:00:00,Tuesday,00:15:57,Snowy,Muddy,Night,Freeway,T-Junction,Pedestrian involved,Motorcycle,Young Adult,1.0,3.0,45.0,5.915251244108634,7.329933054532836,286.1127727866487,3.208269696587398,0.4619404238007284,18.0,21.46693175413193
166836.0,Colorado,2027-12-24 00:00:00,Thursday,17:29:33,Snowy,Dry,Dusk,Freeway,Roundabout,Pedestrian involved,Car,Adult,5.0,0.0,50.0,7.684978718645233,5.984055261404384,606.4547084028496,8.220247147392318,0.6853631278708345,62.0,17.49854371
166837.0,Minnesota,2027-12-25 00:00:00,Monday,16:03:02,Rainy,Snowy,Dusk,Street,Crossroads,Head-on collision,Pedestrian,Senior,5.0,3.0,33.0,9.511426317217554,3.834983260676146,459.9313813319455,7.093322311407728,0.7063680713713669,61.0,17.49854371
166838.0,West Virginia,2027-12-26 00:00:00,Saturday,06:49:01,Snowy,Icy,Night,Rural,Intersection,Run-off-road,Pedestrian,Teenager,3.0,3.0,69.0,2.159768710394133,9.768348677467078,260.7717932836177,7.935574458320162,0.4994941245644745,49.0,13.63438649890723
166839.0,North Dakota,2027-12-27 00:00:00,Tuesday,00:28:36,Snowy,Dry,Daylight,Street,Intersection,Pedestrian involved,Motorcycle,Adult,3.0,3.0,55.0,1.070649183437854,6.497431225960153,843.6029981303526,7.908567339859821,0.5701881775239896,100.0,7.759400646082883
166840.0,South Dakota,2027-12-28 00:00:00,Wednesday,05:54:52,Stormy,Dry,Dusk,Freeway,Crossroads,Cyclist involved,Car,Adult,5.0,1.0,46.0,4.700474842267209,5.601627649104475,632.0948185884523,5.398771931699864,0.9219004245206712,72.0,26.78120204329329
166841.0,Colorado,2027-12-29 00:00:00,Tuesday,15:57:54,Sunny,Wet,Dusk,Highway,Intersection,Run-off-road,Pedestrian,Teenager,4.0,1.0,52.0,4.341835100044342,0.6039055205337449,461.1376042514358,9.622295196176962,0.1917216569557961,45.0,8.011411887609183
166842.0,Utah,2027-12-30 00:00:00,Wednesday,16:49:21,Foggy,Snowy,Dawn,Urban,Crossroads,Cyclist involved,Bicycle,Adult,3.0,1.0,50.0,1.435949982429543,8.76597143064226,776.9223697667677,7.006320243695339,0.8001369341499723,55.0,14.91658709303003
166843.0,Idaho,2027-12-31 00:00:00,Sunday,15:01:43,Snowy,Wet,Dawn,Freeway,Overpass,Cyclist involved,Motorcycle,Senior,2.0,3.0,49.0,9.621105683930281,6.788713276104063,451.0780876219797,8.631515018010845,0.6107770888685337,49.0,22.58633002708277
166844.0,South Dakota,2028-01-01 00:00:00,Friday,09:03:03,Rainy,Wet,Daylight,Urban,Crossroads,Side collision,Pedestrian,Teenager,4.0,2.0,58.0,3.170015417008207,4.291007002318938,997.6697500107938,9.451597979094945,0.4926159495880216,22.0,12.11026549648752
166845.0,Tennessee,2028-01-02 00:00:00,Saturday,15:55:17,Sunny,Icy,Daylight,Urban,Underpass,Pedestrian involved,Pedestrian,Senior,3.0,1.0,43.0,0.906521391390212,8.79712787792828,468.8779239760456,4.356815923689527,0.9763665280775526,9.0,24.05971891848539
166846.0,Pennsylvania,2028-01-03 00:00:00,Tuesday,22:30:58,Stormy,Wet,Night,Street,Underpass,Cyclist involved,Pedestrian,Senior,1.0,0.0,64.0,7.896786635620985,0.3194499208531744,589.3839936097881,5.802242561849933,0.9688541568266662,4.0,10.03428602141059
166847.0,Oregon,2028-01-04 00:00:00,Wednesday,18:30:04,Rainy,Dry,Dawn,Highway,T-Junction,Head-on collision,Pedestrian,Senior,2.0,3.0,55.0,8.335882185597615,7.265030061989703,771.7002148984271,7.549578033219015,0.5760015597984329,40.0,18.82873483657718
166848.0,Indiana,2028-01-05 00:00:00,Sunday,00:42:38,Stormy,Icy,Dawn,Urban,Overpass,Pedestrian involved,Pedestrian,Adult,5.0,3.0,50.0,0.9714613673392742,9.208457349252827,579.166872612958,7.273501791974589,0.2218378324486867,41.0,6.507811212587565
166849.0,Arizona,2028-01-06 00:00:00,Friday,21:27:13,Sunny,Dry,Dusk,Urban,T-Junction,Side collision,Motorcycle,Young Adult,5.0,1.0,63.0,6.091994454540181,9.891014949011637,351.9680498468927,6.537440034,0.2605045252199807,63.0,20.2886869817056
166850.0,Missouri,2028-01-07 00:00:00,Thursday,17:37:43,Rainy,Muddy,Dawn,Freeway,Underpass,Side collision,Bicycle,Teenager,1.0,2.0,67.0,9.622312491769314,3.967226772376931,365.3101367754326,4.904635047442406,0.9836299357935646,90.0,5.063979005950299
166851.0,Alaska,2028-01-08 00:00:00,Wednesday,17:46:24,Stormy,Wet,Daylight,Highway,Underpass,Rear-end collision,Car,Senior,1.0,3.0,39.0,3.204280601561089,3.446851948543437,233.1638902299718,4.895903441674875,0.7982773058928179,49.0,23.06475724567289
166852.0,Michigan,2028-01-09 00:00:00,Sunday,03:47:16,Rainy,Wet,Daylight,Freeway,Crossroads,Head-on collision,Pedestrian,Young Adult,4.0,1.0,45.0,5.433537730748403,3.724582013716101,841.6211024346726,5.868371454403359,0.4939683477327802,72.0,16.89243370209293
166853.0,Idaho,2028-01-10 00:00:00,Saturday,08:31:05,Rainy,Wet,Night,Freeway,Intersection,Rear-end collision,Motorcycle,Teenager,1.0,1.0,32.0,9.347619066746617,5.393490039734952,450.8280559158289,5.315600940097916,0.763194582630838,7.0,14.77129432823956
166854.0,Indiana,2028-01-11 00:00:00,Thursday,15:12:28,Rainy,Wet,Daylight,Street,Roundabout,Pedestrian involved,Pedestrian,Adult,1.0,3.0,44.0,6.622947112124128,1.854398720920713,580.3645563247045,6.67540526603209,0.7612473443256892,4.0,14.43611856653057
166855.0,Wyoming,2028-01-12 00:00:00,Saturday,07:11:55,Snowy,Muddy,Dusk,Urban,Intersection,Pedestrian involved,Pedestrian,Senior,4.0,2.0,62.0,4.104547921156835,3.0615763679623,927.6082416485435,9.278957193461354,0.809822370579017,10.0,7.563965267255283
166856.0,Indiana,2028-01-13 00:00:00,Saturday,17:24:12,Sunny,Dry,Night,Street,Roundabout,Cyclist involved,Car,Teenager,2.0,3.0,70.0,4.274177007549079,9.107883280660808,935.6109230182167,4.433875261527419,0.8076808314479494,52.0,23.07762858481089
166857.0,Colorado,2028-01-14 00:00:00,Thursday,10:08:19,Rainy,Wet,Dawn,Freeway,Roundabout,Pedestrian involved,Motorcycle,Adult,5.0,1.0,49.0,0.9850312742863724,5.409805266180943,871.2727464567851,6.537440034,0.218053036990735,77.0,5.514098804330845
166858.0,Pennsylvania,2028-01-15 00:00:00,Monday,06:01:39,Stormy,Snowy,Dawn,Freeway,Underpass,Pedestrian involved,Bicycle,Senior,3.0,1.0,69.0,0.4061878020511031,3.130199440108954,145.3064314530303,7.578290335767825,0.9225003852569786,85.0,17.49854371
166859.0,Nebraska,2028-01-16 00:00:00,Saturday,10:42:23,Foggy,Dry,Night,Rural,Overpass,Head-on collision,Motorcycle,Adult,3.0,3.0,50.0,8.32272824162157,9.196089272999464,901.9335409348693,4.77394263527121,0.9627753416843293,49.0,25.45183515636082
166860.0,Iowa,2028-01-17 00:00:00,Tuesday,22:10:19,Stormy,Icy,Dawn,Street,T-Junction,Cyclist involved,Pedestrian,Teenager,1.0,0.0,48.0,1.659223275419221,0.1464495473356789,868.89064808762,5.143567191266866,0.7196821645782545,47.0,17.49854371
166861.0,New Hampshire,2028-01-18 00:00:00,Wednesday,11:19:06,Rainy,Snowy,Daylight,Urban,Overpass,Rollover,Motorcycle,Adult,4.0,3.0,33.0,6.176209308762693,8.94657329749547,520.8043183668622,8.111980897398555,0.8026117307226084,82.0,25.73134725748536
166862.0,New York,2028-01-19 00:00:00,Monday,09:46:23,Rainy,Icy,Dawn,Freeway,Intersection,Side collision,Bicycle,Young Adult,2.0,1.0,43.0,4.293414931810928,5.876380285531126,769.7963759160458,3.580897582901435,0.9705511267230313,93.0,17.49854371
166863.0,Massachusetts,2028-01-20 00:00:00,Friday,05:14:11,Snowy,Snowy,Night,Urban,Roundabout,Head-on collision,Car,Adult,3.0,2.0,61.0,5.364340917781792,0.9286040534075566,771.394950303967,7.615494332652664,0.6765371101373425,26.0,18.50523822123912
166864.0,Alaska,2028-01-21 00:00:00,Tuesday,01:03:20,Rainy,Snowy,Dawn,Street,Intersection,Rear-end collision,Car,Teenager,1.0,0.0,42.0,1.324535704029195,4.398056104043029,426.4452497677252,7.143244424139924,0.1540598102820124,50.0,28.95740294295525
166865.0,Missouri,2028-01-22 00:00:00,Sunday,17:07:14,Rainy,Snowy,Dawn,Freeway,Underpass,Head-on collision,Motorcycle,Adult,3.0,0.0,60.0,6.233011672258545,1.411082124311011,972.2056498167923,4.033838499733432,0.9132972107413676,18.0,23.00025338414501
166866.0,Maryland,2028-01-23 00:00:00,Friday,14:41:47,Snowy,Wet,Dusk,Freeway,Roundabout,Side collision,Car,Adult,5.0,0.0,48.0,6.61127551643968,8.086226560250045,391.9383654947227,5.005290553775312,0.729146418386574,79.0,27.77188717724328
166867.0,Illinois,2028-01-24 00:00:00,Wednesday,07:31:45,Stormy,Snowy,Night,Freeway,Underpass,Side collision,Motorcycle,Young Adult,2.0,0.0,68.0,6.352628026331709,6.083564589350045,293.8039849405131,5.380053197236441,0.4754027843716934,49.0,17.49854371
166868.0,Arkansas,2028-01-25 00:00:00,Wednesday,17:06:39,Stormy,Icy,Daylight,Rural,Overpass,Rollover,Pedestrian,Adult,2.0,3.0,47.0,0.6001446913808933,2.065017975810306,621.5585695485937,6.342979782817154,0.4978095126698165,32.0,5.335786538688063
166869.0,Colorado,2028-01-26 00:00:00,Wednesday,10:27:18,Rainy,Muddy,Dusk,Freeway,Crossroads,Head-on collision,Car,Adult,5.0,2.0,41.0,3.067167983491966,1.974424088859483,556.8205105247982,8.881009691514528,0.9798805890978624,28.0,7.979558394164448
166870.0,Georgia,2028-01-27 00:00:00,Friday,11:33:26,Stormy,Dry,Dusk,Street,Intersection,Cyclist involved,Pedestrian,Young Adult,4.0,1.0,68.0,9.836261374763792,5.693069051484159,702.8369789157227,4.346565803008295,0.9084041422072661,93.0,13.33224318732269
166871.0,Texas,2028-01-28 00:00:00,Monday,09:42:55,Foggy,Wet,Night,Urban,Overpass,Head-on collision,Truck,Teenager,2.0,0.0,50.0,8.204366766707514,0.8923441816800972,941.1601824550452,8.524541016532474,0.1493266167427847,97.0,22.43840041037701
166872.0,Louisiana,2028-01-29 00:00:00,Tuesday,07:35:04,Rainy,Snowy,Dusk,Street,Underpass,Pedestrian involved,Motorcycle,Young Adult,5.0,3.0,65.0,1.116163583806235,3.98268503685185,950.0400491290068,3.741159649146823,0.9928291417570123,49.0,10.04162108124683
166873.0,Texas,2028-01-30 00:00:00,Sunday,11:38:32,Snowy,Dry,Dusk,Freeway,Intersection,Rear-end collision,Bicycle,Adult,5.0,3.0,52.0,9.309591104648012,7.280334819434501,656.065289481442,4.357902916293335,0.3289404980012833,3.0,29.81136184392623
166874.0,New Mexico,2028-01-31 00:00:00,Sunday,04:31:44,Sunny,Snowy,Dawn,Street,Intersection,Run-off-road,Car,Adult,3.0,1.0,50.0,2.12824219832442,7.726555646982458,576.8884101376918,3.204018591139688,0.9172104170516981,46.0,29.53986298824996
166875.0,Mississippi,2028-02-01 00:00:00,Sunday,09:53:03,Foggy,Icy,Dawn,Rural,Intersection,Cyclist involved,Motorcycle,Young Adult,4.0,3.0,40.0,1.434433819556949,1.319413102676998,870.3119601302258,3.563865140267195,0.3569795446187575,75.0,24.49968777865581
166876.0,Colorado,2028-02-02 00:00:00,Friday,22:31:16,Snowy,Snowy,Dusk,Freeway,T-Junction,Cyclist involved,Pedestrian,Adult,3.0,2.0,43.0,4.936039093064403,0.5169552910617126,188.4433242871577,6.882666625122397,0.1933012250994621,79.0,17.7360399653554
166877.0,Delaware,2028-02-03 00:00:00,Sunday,06:11:56,Sunny,Snowy,Dawn,Rural,Crossroads,Cyclist involved,Motorcycle,Adult,2.0,2.0,59.0,4.270962115280765,4.546924993404081,871.2308368995818,3.931668030918924,0.2890203540608846,3.0,19.98369869550018
166878.0,North Dakota,2028-02-04 00:00:00,Tuesday,19:09:05,Foggy,Dry,Daylight,Freeway,Overpass,Rear-end collision,Car,Senior,3.0,2.0,30.0,3.121894873653611,3.638004762989325,826.9785312113279,8.562521901682118,0.2727438723763485,49.0,17.49854371
166879.0,Nebraska,2028-02-05 00:00:00,Thursday,17:40:20,Sunny,Muddy,Dawn,Freeway,Roundabout,Cyclist involved,Truck,Adult,4.0,2.0,50.0,6.472273644494957,3.027989761429717,929.5557115523765,4.715695621124572,0.6671222278177932,46.0,15.76225513431736
166880.0,Florida,2028-02-06 00:00:00,Wednesday,21:43:59,Foggy,Dry,Daylight,Urban,Underpass,Run-off-road,Car,Senior,4.0,3.0,70.0,4.689944282924007,0.9341063815312437,611.8578437677126,8.980313355946322,0.9744840953706624,49.0,10.03572080656407
166881.0,Virginia,2028-02-07 00:00:00,Monday,20:46:15,Sunny,Snowy,Night,Street,Intersection,Cyclist involved,Bicycle,Young Adult,1.0,1.0,57.0,9.859299698763412,7.03715056950034,517.7807638339214,8.348652653989761,0.1134596224211504,44.0,13.83800137915351
166882.0,Minnesota,2028-02-08 00:00:00,Monday,19:17:51,Snowy,Snowy,Dawn,Rural,Underpass,Side collision,Truck,Senior,4.0,2.0,59.0,8.564675465818054,7.869672782234222,662.3008290504914,3.704217431902241,0.4614847725534141,49.0,26.65431966322043
166883.0,Virginia,2028-02-09 00:00:00,Tuesday,11:47:45,Foggy,Icy,Dawn,Highway,Roundabout,Pedestrian involved,Car,Young Adult,2.0,0.0,70.0,2.822782855865321,5.077213300465167,369.1165399607971,4.410036585760801,0.4687250961733026,13.0,7.531353393835459
166884.0,Pennsylvania,2028-02-10 00:00:00,Sunday,00:34:09,Foggy,Icy,Dawn,Freeway,T-Junction,Pedestrian involved,Pedestrian,Senior,2.0,2.0,45.0,2.083039992832976,0.2016516785195584,822.0008963996955,7.705167855756239,0.3326307927365468,41.0,17.09826454369995
166885.0,New Hampshire,2028-02-11 00:00:00,Wednesday,15:17:48,Rainy,Snowy,Daylight,Highway,Roundabout,Side collision,Bicycle,Teenager,2.0,0.0,67.0,3.566991220400635,1.093175582904689,742.4997483491917,6.537440034,0.6340404233601734,93.0,29.87629571931301
166886.0,Utah,2028-02-12 00:00:00,Friday,10:53:39,Stormy,Snowy,Night,Highway,Intersection,Side collision,Motorcycle,Adult,4.0,3.0,37.0,9.282030092525723,1.510526126045063,323.1468094608169,7.332852965702402,0.7007198346976226,20.0,14.85951033312616
166887.0,South Dakota,2028-02-13 00:00:00,Monday,02:38:48,Rainy,Dry,Dawn,Rural,Underpass,Head-on collision,Pedestrian,Young Adult,2.0,0.0,50.0,3.412014887538124,8.244090650579134,535.0082012878554,6.027091679243865,0.9263049397281308,16.0,15.84277469385931
166888.0,South Dakota,2028-02-14 00:00:00,Thursday,14:49:02,Rainy,Wet,Dusk,Street,Crossroads,Rollover,Truck,Adult,1.0,0.0,59.0,3.889305912037014,8.584764164970796,535.9235494276375,6.537440034,0.5837471195642655,11.0,7.395115992052959
166889.0,South Carolina,2028-02-15 00:00:00,Wednesday,06:19:04,Sunny,Snowy,Night,Rural,Intersection,Cyclist involved,Car,Senior,1.0,3.0,55.0,4.039903983064897,0.8621255976953658,882.0218605198753,4.868345166430958,0.2405216600391949,48.0,15.04190055676598
166890.0,Mississippi,2028-02-16 00:00:00,Wednesday,23:01:09,Foggy,Snowy,Daylight,Street,Overpass,Side collision,Car,Adult,3.0,1.0,42.0,6.539213651761554,3.820362100787023,829.4902707951934,8.617038174769137,0.7145880070404874,60.0,10.6683392073722
166891.0,Utah,2028-02-17 00:00:00,Monday,01:39:54,Stormy,Muddy,Dawn,Urban,Overpass,Side collision,Car,Adult,2.0,1.0,69.0,3.47255271934681,5.600805452505939,402.3230542158818,7.192961588120253,0.7802502414989385,33.0,17.13882132482775
166892.0,Wisconsin,2028-02-18 00:00:00,Tuesday,13:10:31,Rainy,Snowy,Night,Rural,Underpass,Head-on collision,Truck,Senior,1.0,3.0,49.0,9.686464755749492,7.822684749560546,897.1705130731381,8.734334657673362,0.1676353773021919,45.0,29.04913287372018
166893.0,Vermont,2028-02-19 00:00:00,Wednesday,16:56:02,Stormy,Dry,Night,Street,Crossroads,Cyclist involved,Bicycle,Teenager,3.0,2.0,50.0,6.203085072672688,3.371165357378428,453.5658954451636,9.532683293097293,0.8974986855297865,44.0,24.82304554528435
166894.0,West Virginia,2028-02-20 00:00:00,Thursday,19:49:22,Snowy,Wet,Dusk,Street,Underpass,Pedestrian involved,Motorcycle,Adult,2.0,0.0,50.0,4.762271766292341,7.513464858271698,401.5829491163869,4.183710489228385,0.8567883482283214,95.0,17.3841626854768
166895.0,Kentucky,2028-02-21 00:00:00,Tuesday,18:58:31,Foggy,Wet,Dusk,Freeway,Intersection,Side collision,Truck,Young Adult,4.0,2.0,69.0,0.1688374537607967,9.84794041663448,290.0256863857078,3.515689516060069,0.5328799248029069,12.0,16.35976035846431
166896.0,Ohio,2028-02-22 00:00:00,Friday,22:06:19,Rainy,Icy,Daylight,Rural,Crossroads,Side collision,Pedestrian,Senior,1.0,1.0,70.0,2.54778745175372,0.585990131746909,950.0359962452161,5.299034175656558,0.5653142867491033,49.0,16.37002042689087
166897.0,Nevada,2028-02-23 00:00:00,Saturday,22:58:45,Stormy,Wet,Dawn,Freeway,Underpass,Cyclist involved,Pedestrian,Adult,2.0,1.0,64.0,2.862847268731688,9.241082101726501,161.0948028802991,6.028519378589374,0.2140535579094187,49.0,17.49854371
166898.0,Oregon,2028-02-24 00:00:00,Tuesday,20:04:20,Rainy,Snowy,Daylight,Freeway,T-Junction,Rollover,Motorcycle,Young Adult,2.0,2.0,31.0,8.402630786561504,9.844950764394701,679.3060505796058,9.03709306754271,0.9731645736190375,49.0,11.42129025322717
166899.0,Alabama,2028-02-25 00:00:00,Wednesday,02:43:04,Stormy,Wet,Dusk,Urban,Overpass,Cyclist involved,Truck,Adult,1.0,3.0,50.0,3.624419474882217,3.204186063652529,774.3129261504248,4.335750807992559,0.4969040244024947,7.0,29.45713326386636
166900.0,Montana,2028-02-26 00:00:00,Friday,18:46:34,Snowy,Snowy,Daylight,Highway,Underpass,Run-off-road,Bicycle,Young Adult,2.0,0.0,40.0,2.797973727627887,9.579201872853142,339.2524370832175,7.493121344216239,0.7159218571071669,78.0,5.688708967810784
166901.0,West Virginia,2028-02-27 00:00:00,Friday,03:24:01,Snowy,Icy,Dusk,Urban,Roundabout,Run-off-road,Bicycle,Adult,1.0,2.0,70.0,1.171632435906862,8.444942477541394,447.9395956045494,6.294499120306227,0.9439105358601764,72.0,15.00347076027407
166902.0,Vermont,2028-02-28 00:00:00,Sunday,12:32:00,Rainy,Icy,Night,Highway,Roundabout,Side collision,Bicycle,Senior,3.0,1.0,58.0,3.063873227627327,7.138127146676743,524.9309076215416,6.200534024622939,0.3603904056200019,20.0,26.05421783493069
166903.0,Washington,2028-02-29 00:00:00,Friday,21:30:11,Sunny,Dry,Night,Street,Crossroads,Head-on collision,Bicycle,Senior,4.0,0.0,63.0,1.129090285955125,5.015316386747854,877.1873898281681,6.430787986403823,0.2182531064125583,42.0,7.477769656401701
166904.0,Virginia,2028-03-01 00:00:00,Saturday,02:13:44,Rainy,Snowy,Dusk,Rural,Crossroads,Rollover,Car,Young Adult,4.0,1.0,33.0,1.695196225281637,8.028054649870027,581.1779056450621,8.531361309890304,0.1711142821552998,81.0,22.39870050374728
166905.0,Mississippi,2028-03-02 00:00:00,Thursday,21:49:41,Sunny,Dry,Dawn,Highway,Overpass,Pedestrian involved,Bicycle,Senior,3.0,2.0,34.0,1.514514244268699,4.864480667391501,523.6211315887697,5.996758134306908,0.2583202016029053,49.0,17.37509192676865
166906.0,Utah,2028-03-03 00:00:00,Tuesday,19:32:50,Rainy,Dry,Daylight,Highway,Overpass,Rollover,Motorcycle,Senior,3.0,3.0,60.0,3.871667372158422,7.841900537168454,250.4000529868284,3.597372862823305,0.6327978868870032,41.0,19.81881875518885
166907.0,Pennsylvania,2028-03-04 00:00:00,Wednesday,16:36:50,Rainy,Wet,Night,Freeway,Crossroads,Rear-end collision,Truck,Teenager,4.0,2.0,69.0,7.01364799704838,4.777827259467213,889.1361087042409,5.19703847385306,0.783488422192932,62.0,9.276911152405102
166908.0,Michigan,2028-03-05 00:00:00,Thursday,17:17:42,Snowy,Wet,Night,Freeway,Underpass,Rollover,Motorcycle,Teenager,5.0,2.0,50.0,0.9297981263625961,5.087965928247555,618.1244363986431,5.696453485209872,0.2067142661208362,80.0,13.70154305564814
